<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
3/17/2026,22:45:00,6792.75,6794.00,6792.25,6793.75,1447
3/17/2026,23:00:00,6793.75,6799.00,6793.75,6797.25,3769
3/17/2026,23:15:00,6797.25,6800.25,6797.25,6799.50,3462
3/17/2026,23:30:00,6799.50,6800.25,6798.00,6799.00,2146
3/17/2026,23:45:00,6798.75,6799.25,6796.50,6797.25,1636
3/18/2026,00:00:00,6797.25,6801.25,6797.25,6799.00,2415
3/18/2026,00:15:00,6799.00,6801.25,6797.75,6801.00,1852
3/18/2026,00:30:00,6800.75,6803.00,6800.25,6802.25,1786
3/18/2026,00:45:00,6802.50,6804.00,6802.00,6803.50,2423
3/18/2026,01:00:00,6803.50,6804.75,6802.75,6804.50,1706
3/18/2026,01:15:00,6804.50,6807.50,6803.50,6805.75,3345
3/18/2026,01:30:00,6806.00,6813.75,6804.75,6813.25,6164
3/18/2026,01:45:00,6813.00,6813.75,6809.50,6810.25,3756
3/18/2026,02:00:00,6810.25,6810.75,6807.25,6808.00,2418
3/18/2026,02:15:00,6808.00,6809.50,6806.00,6809.00,4026
3/18/2026,02:30:00,6808.75,6810.75,6806.00,6807.75,3979
3/18/2026,02:45:00,6807.75,6809.75,6806.25,6808.50,3277
3/18/2026,03:00:00,6808.50,6808.75,6802.75,6803.50,3982
3/18/2026,03:15:00,6803.25,6810.75,6802.25,6808.50,5600
3/18/2026,03:30:00,6808.50,6809.75,6804.00,6804.50,4929
3/18/2026,03:45:00,6804.25,6806.75,6802.25,6804.50,4526
3/18/2026,04:00:00,6804.25,6809.25,6803.75,6806.25,3514
3/18/2026,04:15:00,6806.25,6809.50,6803.00,6803.00,4116
3/18/2026,04:30:00,6803.00,6809.75,6803.00,6807.75,3901
3/18/2026,04:45:00,6808.00,6809.75,6806.50,6809.25,2829
3/18/2026,05:00:00,6809.25,6810.00,6805.00,6806.00,3529
3/18/2026,05:15:00,6806.00,6808.75,6804.00,6808.75,3905
3/18/2026,05:30:00,6808.50,6811.75,6807.25,6809.00,4594
3/18/2026,05:45:00,6808.75,6811.00,6806.75,6807.50,3523
3/18/2026,06:00:00,6807.50,6808.00,6802.75,6803.25,4337
3/18/2026,06:15:00,6803.00,6806.50,6800.25,6804.50,6823
3/18/2026,06:30:00,6804.50,6807.25,6789.00,6789.75,18891
3/18/2026,06:45:00,6789.50,6801.75,6787.50,6799.00,18485
3/18/2026,07:00:00,6798.75,6799.75,6792.00,6793.00,16322
3/18/2026,07:15:00,6792.75,6794.50,6774.75,6779.25,25019
3/18/2026,07:30:00,6779.25,6780.25,6767.25,6773.50,28434
3/18/2026,07:45:00,6773.75,6774.25,6742.00,6746.00,45191
3/18/2026,08:00:00,6746.00,6748.75,6733.75,6737.00,47283
3/18/2026,08:15:00,6737.00,6743.00,6732.00,6739.25,27239
3/18/2026,08:30:00,6739.25,6749.75,6734.25,6746.25,24808
3/18/2026,08:45:00,6746.50,6758.50,6741.75,6750.25,87037
3/18/2026,09:00:00,6750.00,6759.75,6746.25,6755.75,66634
3/18/2026,09:15:00,6755.50,6757.25,6734.00,6734.25,66108
3/18/2026,09:30:00,6734.25,6741.25,6719.25,6721.75,57667
3/18/2026,09:45:00,6721.75,6732.00,6719.50,6721.50,51928
3/18/2026,10:00:00,6721.25,6734.25,6718.75,6733.75,50843
3/18/2026,10:15:00,6734.00,6743.00,6729.75,6737.75,70862
3/18/2026,10:30:00,6738.00,6740.00,6726.25,6731.75,48259
3/18/2026,10:45:00,6731.50,6739.00,6729.75,6733.75,38974
3/18/2026,11:00:00,6733.50,6737.25,6729.00,6733.25,36596
3/18/2026,11:15:00,6733.00,6737.00,6727.25,6735.75,35409
3/18/2026,11:30:00,6735.75,6738.75,6730.50,6733.25,32059
3/18/2026,11:45:00,6733.50,6735.75,6720.50,6727.50,45278
3/18/2026,12:00:00,6727.25,6734.75,6724.75,6728.00,24683
3/18/2026,12:15:00,6727.75,6729.00,6716.50,6718.50,34413
3/18/2026,12:30:00,6718.50,6724.00,6716.50,6720.75,22255
3/18/2026,12:45:00,6721.00,6728.00,6715.25,6721.75,35991
3/18/2026,13:00:00,6721.75,6731.50,6721.00,6729.50,26727
3/18/2026,13:15:00,6730.75,6738.00,6724.50,6728.25,36574
3/18/2026,13:30:00,6728.50,6728.50,6716.00,6723.75,43881
3/18/2026,13:45:00,6723.75,6725.50,6706.25,6711.75,74080
3/18/2026,14:00:00,6711.75,6713.00,6695.00,6695.75,60130
3/18/2026,14:15:00,6695.75,6709.50,6694.25,6701.75,50229
3/18/2026,14:30:00,6701.75,6702.75,6689.00,6691.50,45620
3/18/2026,14:45:00,6691.25,6694.50,6679.00,6682.00,46420
3/18/2026,15:00:00,6682.25,6685.50,6673.75,6677.00,60620
3/18/2026,15:15:00,6677.00,6680.25,6663.00,6664.75,27808
3/18/2026,15:30:00,6664.75,6665.75,6654.50,6658.75,15452
3/18/2026,15:45:00,6659.00,6666.75,6659.00,6666.00,8523
3/18/2026,16:00:00,6666.00,6669.00,6663.25,6664.00,6522
3/18/2026,17:15:00,6671.25,6672.50,6662.50,6664.00,7426
3/18/2026,17:30:00,6664.25,6667.75,6659.25,6660.50,5717
3/18/2026,17:45:00,6660.50,6662.50,6656.75,6659.50,4505
3/18/2026,18:00:00,6659.25,6664.00,6659.00,6663.50,4452
3/18/2026,18:15:00,6663.50,6669.50,6662.75,6667.75,6179
3/18/2026,18:30:00,6667.75,6671.50,6666.50,6671.25,3442
3/18/2026,18:45:00,6671.00,6675.75,6668.75,6670.75,7698
3/18/2026,19:00:00,6671.00,6672.50,6665.25,6670.00,11268
3/18/2026,19:15:00,6670.25,6675.75,6666.50,6672.25,9044
3/18/2026,19:30:00,6672.25,6673.75,6665.25,6671.75,5480
3/18/2026,19:45:00,6671.50,6674.00,6662.50,6663.00,7318
3/18/2026,20:00:00,6662.75,6670.50,6662.25,6670.25,6550
3/18/2026,20:15:00,6670.00,6671.25,6666.00,6669.50,3882
3/18/2026,20:30:00,6669.75,6675.50,6668.75,6674.25,4401
3/18/2026,20:45:00,6674.25,6680.00,6672.25,6678.00,6007
3/18/2026,21:00:00,6678.00,6681.00,6673.00,6673.75,6191
3/18/2026,21:15:00,6674.00,6685.25,6666.25,6682.50,15021
3/18/2026,21:30:00,6682.25,6689.75,6681.00,6687.25,8908
3/18/2026,21:45:00,6687.25,6695.00,6686.75,6692.00,7653
3/18/2026,22:00:00,6692.00,6692.50,6685.75,6687.50,4951
3/18/2026,22:15:00,6687.50,6692.00,6687.50,6691.25,3303
3/18/2026,22:30:00,6691.00,6691.75,6687.75,6688.25,3078
3/18/2026,22:45:00,6688.00,6688.25,6684.00,6685.25,3897
3/18/2026,23:00:00,6685.25,6687.50,6682.50,6682.50,3262
3/18/2026,23:15:00,6682.50,6682.75,6676.00,6677.75,5425
3/18/2026,23:30:00,6677.75,6678.50,6675.25,6677.00,3392
3/18/2026,23:45:00,6677.00,6679.00,6672.25,6675.00,4037
3/19/2026,00:00:00,6674.75,6676.50,6671.25,6676.00,3324
3/19/2026,00:15:00,6675.75,6678.25,6673.00,6676.50,3650
3/19/2026,00:30:00,6676.25,6679.25,6672.50,6673.25,3077
3/19/2026,00:45:00,6673.00,6674.50,6663.25,6664.50,6828
3/19/2026,01:00:00,6664.75,6673.00,6663.75,6667.50,7194
3/19/2026,01:15:00,6667.50,6675.50,6666.25,6674.50,4887
3/19/2026,01:30:00,6674.25,6679.25,6670.00,6670.50,3894
3/19/2026,01:45:00,6670.75,6672.75,6665.00,6671.00,5335
3/19/2026,02:00:00,6671.50,6672.50,6666.50,6671.50,3755
3/19/2026,02:15:00,6671.50,6673.00,6660.00,6663.50,10007
3/19/2026,02:30:00,6663.75,6676.00,6663.25,6667.50,10594
3/19/2026,02:45:00,6667.75,6669.00,6659.00,6660.75,10974
3/19/2026,03:00:00,6660.75,6666.25,6655.00,6659.00,8480
3/19/2026,03:15:00,6659.25,6668.00,6655.25,6664.25,16388
3/19/2026,03:30:00,6664.50,6667.50,6653.50,6656.25,16398
3/19/2026,03:45:00,6656.25,6660.50,6647.50,6648.00,20001
3/19/2026,04:00:00,6648.00,6664.00,6647.50,6657.75,16565
3/19/2026,04:15:00,6657.75,6668.00,6657.75,6663.75,15602
3/19/2026,04:30:00,6663.75,6669.50,6645.75,6649.50,35570
3/19/2026,04:45:00,6649.50,6663.50,6648.75,6657.00,22551
3/19/2026,05:00:00,6656.75,6682.00,6655.75,6677.00,25248
3/19/2026,05:15:00,6676.75,6677.00,6670.00,6670.75,13056
3/19/2026,05:30:00,6671.00,6674.00,6668.00,6672.50,9027
3/19/2026,05:45:00,6672.50,6675.25,6664.25,6667.00,8666
3/19/2026,06:00:00,6666.75,6669.75,6663.75,6667.50,7849
3/19/2026,06:15:00,6667.75,6673.25,6662.50,6666.75,10693
3/19/2026,06:30:00,6666.75,6668.25,6653.75,6659.00,9881
3/19/2026,06:45:00,6659.00,6661.75,6649.50,6650.25,10581
3/19/2026,07:00:00,6650.50,6660.50,6649.75,6659.75,9913
3/19/2026,07:15:00,6659.75,6661.75,6643.25,6650.25,32806
3/19/2026,07:30:00,6650.00,6653.50,6633.25,6638.50,21766
3/19/2026,07:45:00,6638.50,6644.25,6629.50,6641.00,24002
3/19/2026,08:00:00,6641.00,6641.25,6623.75,6629.25,22272
3/19/2026,08:15:00,6629.50,6631.75,6621.00,6622.00,21110
3/19/2026,08:30:00,6622.00,6646.25,6615.00,6629.50,37477
3/19/2026,08:45:00,6629.25,6637.00,6611.50,6633.75,87435
3/19/2026,09:00:00,6633.75,6650.25,6625.75,6647.00,78540
3/19/2026,09:15:00,6647.00,6655.50,6640.50,6641.75,78611
3/19/2026,09:30:00,6641.75,6644.50,6620.50,6624.00,82926
3/19/2026,09:45:00,6623.50,6651.75,6622.75,6635.25,90121
3/19/2026,10:00:00,6635.50,6645.25,6631.25,6638.50,66512
3/19/2026,10:15:00,6638.75,6658.25,6635.50,6654.75,70912
3/19/2026,10:30:00,6654.50,6657.75,6632.50,6637.75,68515
3/19/2026,10:45:00,6638.00,6639.00,6624.25,6625.50,58369
3/19/2026,11:00:00,6625.50,6640.25,6622.00,6639.75,72675
3/19/2026,11:15:00,6639.75,6651.50,6634.75,6639.00,63314
3/19/2026,11:30:00,6639.00,6642.50,6631.75,6640.25,40076
3/19/2026,11:45:00,6640.50,6648.00,6633.50,6643.00,40847
3/19/2026,12:00:00,6643.25,6644.25,6626.75,6632.25,33264
3/19/2026,12:15:00,6632.25,6634.25,6616.25,6618.50,32121
3/19/2026,12:30:00,6618.50,6636.50,6616.75,6632.25,36883
3/19/2026,12:45:00,6632.25,6636.00,6622.25,6626.00,25799
3/19/2026,13:00:00,6626.00,6639.50,6623.75,6633.25,24636
3/19/2026,13:15:00,6633.50,6647.50,6626.75,6644.75,30316
3/19/2026,13:30:00,6644.50,6646.50,6632.25,6632.75,21383
3/19/2026,13:45:00,6632.75,6634.75,6624.00,6625.75,22945
3/19/2026,14:00:00,6625.50,6649.50,6624.00,6645.75,36335
3/19/2026,14:15:00,6645.75,6692.00,6645.25,6680.75,138495
3/19/2026,14:30:00,6680.75,6685.25,6658.50,6664.25,72910
3/19/2026,14:45:00,6664.50,6669.50,6651.50,6664.50,47953
3/19/2026,15:00:00,6664.50,6667.00,6657.00,6659.00,47219
3/19/2026,15:15:00,6658.75,6670.50,6654.75,6670.25,17170
3/19/2026,15:30:00,6670.00,6675.25,6670.00,6672.25,5062
3/19/2026,15:45:00,6672.00,6672.50,6669.50,6671.50,4566
3/19/2026,16:00:00,6671.50,6673.00,6668.75,6670.50,5115
3/19/2026,17:15:00,6672.50,6680.00,6667.75,6672.00,6797
3/19/2026,17:30:00,6672.00,6678.75,6670.75,6677.50,4431
3/19/2026,17:45:00,6677.75,6680.00,6676.50,6677.75,3738
3/19/2026,18:00:00,6677.75,6678.00,6674.25,6676.75,3212
3/19/2026,18:15:00,6676.75,6682.00,6675.75,6677.75,5461
3/19/2026,18:30:00,6677.50,6678.00,6672.50,6674.25,4270
3/19/2026,18:45:00,6674.25,6676.75,6672.25,6672.75,3044
3/19/2026,19:00:00,6672.75,6677.00,6670.75,6673.00,3684
3/19/2026,19:15:00,6673.25,6679.50,6666.75,6678.75,7828
3/19/2026,19:30:00,6678.50,6678.75,6666.25,6669.25,5038
3/19/2026,19:45:00,6669.25,6672.50,6667.00,6669.00,3597
3/19/2026,20:00:00,6669.25,6671.75,6667.25,6669.25,3221
3/19/2026,20:15:00,6669.50,6677.75,6667.75,6675.50,7257
3/19/2026,20:30:00,6676.00,6676.75,6669.00,6675.25,5279
3/19/2026,20:45:00,6675.00,6683.25,6675.00,6683.00,5022
3/19/2026,21:00:00,6683.25,6685.75,6672.50,6674.75,5955
3/19/2026,21:15:00,6675.00,6678.75,6673.25,6677.50,2907
3/19/2026,21:30:00,6677.25,6678.50,6675.25,6675.50,1877
3/19/2026,21:45:00,6675.75,6677.00,6672.50,6676.50,2784
3/19/2026,22:00:00,6676.75,6679.50,6674.25,6674.50,2649
3/19/2026,22:15:00,6674.50,6675.50,6671.75,6672.25,2167
3/19/2026,22:30:00,6672.25,6673.75,6669.00,6671.50,2490
3/19/2026,22:45:00,6671.25,6675.50,6670.25,6671.00,2911
3/19/2026,23:00:00,6671.00,6672.75,6669.50,6671.25,1289
3/19/2026,23:15:00,6671.50,6674.00,6670.25,6671.00,1445
3/19/2026,23:30:00,6671.00,6671.00,6667.00,6670.00,1870
3/19/2026,23:45:00,6669.75,6670.50,6667.25,6667.75,1289
3/20/2026,00:00:00,6667.75,6668.00,6665.50,6665.75,1569
3/20/2026,00:15:00,6666.00,6666.00,6660.50,6663.25,3264
3/20/2026,00:30:00,6663.25,6669.00,6663.00,6667.75,2551
3/20/2026,00:45:00,6668.25,6669.00,6664.75,6668.25,2016
3/20/2026,01:00:00,6668.25,6670.00,6666.25,6667.25,1498
3/20/2026,01:15:00,6667.25,6669.75,6665.00,6666.25,2329
3/20/2026,01:30:00,6666.25,6666.25,6658.00,6660.00,2846
3/20/2026,01:45:00,6660.00,6662.25,6654.75,6657.50,3165
3/20/2026,02:00:00,6657.50,6657.50,6651.50,6653.50,2947
3/20/2026,02:15:00,6653.50,6653.50,6643.25,6653.25,8873
3/20/2026,02:30:00,6653.00,6662.75,6652.00,6661.25,6118
3/20/2026,02:45:00,6661.00,6671.25,6660.75,6671.00,6426
3/20/2026,03:00:00,6671.25,6672.75,6669.00,6670.00,4064
3/20/2026,03:15:00,6670.25,6675.00,6666.00,6674.25,8051
3/20/2026,03:30:00,6674.50,6675.25,6662.75,6663.25,6085
3/20/2026,03:45:00,6663.25,6672.25,6661.00,6664.75,11128
3/20/2026,04:00:00,6664.75,6668.00,6661.00,6662.00,8959
3/20/2026,04:15:00,6662.25,6668.00,6657.00,6658.00,12241
3/20/2026,04:30:00,6658.00,6659.00,6647.00,6648.25,11391
3/20/2026,04:45:00,6648.25,6654.25,6641.00,6644.75,13268
3/20/2026,05:00:00,6644.75,6645.50,6627.00,6632.50,18662
3/20/2026,05:15:00,6632.50,6634.00,6607.75,6614.50,23284
3/20/2026,05:30:00,6614.50,6618.00,6608.50,6615.00,12303
3/20/2026,05:45:00,6614.75,6632.00,6614.25,6628.25,12427
3/20/2026,06:00:00,6628.25,6628.75,6622.00,6624.25,10848
3/20/2026,06:15:00,6624.25,6640.00,6622.00,6635.75,13298
3/20/2026,06:30:00,6635.75,6639.25,6632.75,6635.25,8518
3/20/2026,06:45:00,6635.50,6638.25,6629.75,6633.50,9188
3/20/2026,07:00:00,6633.75,6635.25,6625.00,6634.75,9755
3/20/2026,07:15:00,6634.50,6646.50,6629.00,6640.25,21163
3/20/2026,07:30:00,6640.00,6643.75,6632.50,6643.00,11715
3/20/2026,07:45:00,6643.00,6643.50,6631.00,6636.00,14632
3/20/2026,08:00:00,6635.50,6645.50,6633.50,6643.50,11950
3/20/2026,08:15:00,6643.75,6646.50,6634.25,6637.00,11611
3/20/2026,08:30:00,6637.25,6648.25,6636.00,6642.75,18353
3/20/2026,08:45:00,6642.75,6643.00,6622.50,6638.50,87871
3/20/2026,09:00:00,6638.75,6643.25,6605.50,6607.25,100800
3/20/2026,09:15:00,6607.25,6614.00,6590.25,6593.00,102956
3/20/2026,09:30:00,6592.75,6601.00,6591.25,6594.00,62389
3/20/2026,09:45:00,6594.00,6610.75,6594.00,6599.50,71010
3/20/2026,10:00:00,6599.50,6605.25,6587.50,6597.00,61564
3/20/2026,10:15:00,6597.00,6608.50,6592.50,6607.00,58843
3/20/2026,10:30:00,6606.75,6617.75,6590.75,6595.00,79697
3/20/2026,10:45:00,6594.75,6604.75,6593.25,6602.50,39607
3/20/2026,11:00:00,6602.00,6608.50,6596.25,6605.50,32574
3/20/2026,11:15:00,6606.00,6614.75,6603.50,6609.50,36525
3/20/2026,11:30:00,6609.75,6616.25,6604.50,6607.00,33275
3/20/2026,11:45:00,6607.25,6607.25,6595.25,6601.00,36755
3/20/2026,12:00:00,6600.75,6609.75,6595.25,6603.75,30864
3/20/2026,12:15:00,6603.75,6608.75,6593.00,6599.50,46886
3/20/2026,12:30:00,6599.25,6603.25,6595.75,6597.50,25883
3/20/2026,12:45:00,6597.75,6599.75,6582.50,6587.50,42213
3/20/2026,13:00:00,6587.25,6592.75,6581.50,6590.00,34403
3/20/2026,13:15:00,6590.00,6592.75,6579.00,6582.00,32774
3/20/2026,13:30:00,6582.00,6583.25,6562.50,6570.25,66080
3/20/2026,13:45:00,6570.25,6572.50,6555.75,6557.50,43130
3/20/2026,14:00:00,6557.50,6560.25,6552.25,6556.75,34093
3/20/2026,14:15:00,6556.75,6562.50,6549.00,6553.75,39406
3/20/2026,14:30:00,6553.75,6556.50,6543.50,6548.00,40618
3/20/2026,14:45:00,6548.00,6550.75,6523.75,6546.00,72610
3/20/2026,15:00:00,6546.00,6562.75,6535.00,6562.50,84391
3/20/2026,15:15:00,6562.50,6577.50,6559.50,6576.00,29337
3/20/2026,15:30:00,6575.75,6577.50,6568.00,6570.00,9378
3/20/2026,15:45:00,6570.00,6578.50,6568.75,6577.50,7532
3/20/2026,16:00:00,6578.00,6592.50,6577.50,6588.25,13031
3/22/2026,17:15:00,6520.25,6540.25,6504.00,6532.75,31397
3/22/2026,17:30:00,6532.50,6562.00,6532.25,6555.00,20184
3/22/2026,17:45:00,6554.75,6560.00,6543.00,6544.00,13807
3/22/2026,18:00:00,6544.25,6551.75,6544.00,6546.75,8362
3/22/2026,18:15:00,6546.75,6557.25,6546.50,6556.25,7272
3/22/2026,18:30:00,6556.25,6557.50,6544.00,6545.25,6945
3/22/2026,18:45:00,6545.00,6548.50,6542.25,6545.00,5510
3/22/2026,19:00:00,6545.00,6545.00,6532.75,6539.75,11739
3/22/2026,19:15:00,6539.75,6554.00,6534.00,6550.50,13179
3/22/2026,19:30:00,6550.25,6555.75,6544.50,6547.75,9009
3/22/2026,19:45:00,6547.75,6549.75,6527.75,6535.00,13701
3/22/2026,20:00:00,6534.75,6537.00,6523.75,6525.75,11746
3/22/2026,20:15:00,6526.00,6540.00,6522.50,6537.75,13287
3/22/2026,20:30:00,6537.50,6547.25,6536.25,6544.75,7890
3/22/2026,20:45:00,6544.75,6554.00,6541.25,6552.50,10331
3/22/2026,21:00:00,6552.50,6554.25,6546.50,6549.50,6423
3/22/2026,21:15:00,6549.50,6554.00,6543.75,6546.50,6351
3/22/2026,21:30:00,6546.75,6555.00,6543.50,6549.00,7283
3/22/2026,21:45:00,6548.50,6549.00,6540.75,6541.75,6244
3/22/2026,22:00:00,6541.50,6542.50,6535.50,6540.25,6301
3/22/2026,22:15:00,6540.50,6544.50,6532.75,6533.25,6577
3/22/2026,22:30:00,6533.50,6537.25,6531.00,6535.00,6102
3/22/2026,22:45:00,6535.25,6536.50,6529.50,6532.50,4582
3/22/2026,23:00:00,6532.50,6533.50,6523.25,6524.50,5505
3/22/2026,23:15:00,6524.50,6528.75,6523.25,6528.00,4819
3/22/2026,23:30:00,6528.00,6534.75,6527.50,6533.00,3574
3/22/2026,23:45:00,6532.75,6536.50,6531.25,6532.00,2926
3/23/2026,00:00:00,6532.25,6536.75,6530.75,6534.75,3389
3/23/2026,00:15:00,6535.00,6542.75,6534.00,6538.75,4012
3/23/2026,00:30:00,6539.00,6541.25,6531.50,6533.25,3782
3/23/2026,00:45:00,6533.50,6536.25,6522.25,6528.50,7028
3/23/2026,01:00:00,6528.00,6531.25,6520.00,6530.00,6649
3/23/2026,01:15:00,6530.00,6530.50,6518.25,6522.25,5387
3/23/2026,01:30:00,6522.25,6525.50,6518.00,6519.25,4490
3/23/2026,01:45:00,6519.75,6520.75,6507.00,6507.00,8039
3/23/2026,02:00:00,6507.00,6511.25,6496.75,6503.75,9314
3/23/2026,02:15:00,6504.00,6517.50,6498.25,6512.75,9004
3/23/2026,02:30:00,6512.50,6513.25,6482.75,6490.00,16597
3/23/2026,02:45:00,6490.25,6497.25,6487.25,6496.75,9275
3/23/2026,03:00:00,6496.75,6506.50,6492.75,6497.25,9675
3/23/2026,03:15:00,6497.50,6516.25,6497.25,6514.00,13713
3/23/2026,03:30:00,6514.00,6516.25,6507.25,6509.00,9777
3/23/2026,03:45:00,6509.00,6522.00,6508.00,6515.50,10682
3/23/2026,04:00:00,6515.50,6524.75,6514.00,6518.75,8836
3/23/2026,04:15:00,6519.00,6522.75,6509.25,6519.50,9434
3/23/2026,04:30:00,6519.75,6527.25,6513.75,6518.50,7931
3/23/2026,04:45:00,6518.25,6519.00,6498.50,6504.75,9559
3/23/2026,05:00:00,6505.00,6510.00,6501.25,6506.25,6544
3/23/2026,05:15:00,6506.25,6517.50,6503.75,6508.75,8637
3/23/2026,05:30:00,6508.75,6511.50,6496.75,6498.75,7549
3/23/2026,05:45:00,6498.50,6508.00,6494.25,6500.00,8432
3/23/2026,06:00:00,6499.75,6518.00,6490.00,6506.50,18050
3/23/2026,06:15:00,6507.00,6748.00,6506.00,6738.25,67563
3/23/2026,06:30:00,6738.50,6742.00,6655.25,6675.50,60743
3/23/2026,06:45:00,6676.00,6727.25,6665.75,6670.75,37196
3/23/2026,07:00:00,6670.75,6676.75,6632.75,6638.75,31572
3/23/2026,07:15:00,6639.00,6661.50,6625.00,6641.75,24606
3/23/2026,07:30:00,6641.50,6675.00,6640.75,6666.25,15097
3/23/2026,07:45:00,6666.25,6688.75,6650.50,6687.25,30469
3/23/2026,08:00:00,6687.25,6696.75,6675.75,6691.00,26675
3/23/2026,08:15:00,6690.75,6697.75,6672.50,6674.50,24662
3/23/2026,08:30:00,6674.25,6680.25,6656.75,6658.25,21422
3/23/2026,08:45:00,6658.25,6674.00,6638.25,6657.75,100500
3/23/2026,09:00:00,6658.25,6680.75,6651.50,6680.25,67011
3/23/2026,09:15:00,6680.25,6686.00,6663.00,6679.50,66390
3/23/2026,09:30:00,6679.50,6701.50,6678.75,6688.00,63438
3/23/2026,09:45:00,6688.00,6692.50,6678.50,6682.00,53929
3/23/2026,10:00:00,6682.25,6696.50,6677.50,6688.75,50521
3/23/2026,10:15:00,6689.00,6705.00,6686.75,6699.00,54801
3/23/2026,10:30:00,6698.75,6700.25,6685.00,6687.00,53848
3/23/2026,10:45:00,6687.25,6691.75,6665.75,6670.00,57959
3/23/2026,11:00:00,6669.75,6670.25,6635.50,6637.25,75928
3/23/2026,11:15:00,6637.25,6653.50,6636.50,6648.25,59055
3/23/2026,11:30:00,6648.00,6650.00,6616.00,6618.00,61885
3/23/2026,11:45:00,6618.00,6639.50,6616.50,6637.75,59504
3/23/2026,12:00:00,6637.75,6644.50,6627.75,6632.75,44841
3/23/2026,12:15:00,6632.75,6639.75,6625.75,6630.25,35095
3/23/2026,12:30:00,6630.25,6633.25,6619.75,6629.75,33267
3/23/2026,12:45:00,6629.75,6659.50,6629.25,6645.00,50316
3/23/2026,13:00:00,6645.00,6660.00,6639.75,6658.00,28432
3/23/2026,13:15:00,6658.00,6660.75,6642.50,6653.50,34603
3/23/2026,13:30:00,6653.50,6656.00,6647.75,6651.25,22317
3/23/2026,13:45:00,6651.25,6674.50,6651.00,6665.25,46288
3/23/2026,14:00:00,6665.00,6670.50,6662.75,6667.25,20579
3/23/2026,14:15:00,6667.25,6667.75,6658.25,6658.75,19943
3/23/2026,14:30:00,6658.75,6661.00,6647.50,6650.75,26697
3/23/2026,14:45:00,6650.75,6657.00,6649.00,6657.00,19020
3/23/2026,15:00:00,6656.75,6662.00,6630.75,6631.50,51966
3/23/2026,15:15:00,6631.50,6634.00,6620.50,6632.25,17432
3/23/2026,15:30:00,6632.50,6635.75,6630.00,6634.00,4382
3/23/2026,15:45:00,6634.00,6639.50,6631.50,6637.75,3081
3/23/2026,16:00:00,6637.50,6638.00,6630.25,6633.00,2855
3/23/2026,17:15:00,6633.25,6637.00,6624.50,6635.75,7792
3/23/2026,17:30:00,6635.75,6639.00,6633.50,6638.50,3044
3/23/2026,17:45:00,6638.25,6641.25,6634.50,6640.25,3854
3/23/2026,18:00:00,6640.25,6652.50,6640.00,6650.75,6960
3/23/2026,18:15:00,6650.75,6651.00,6645.25,6647.00,4669
3/23/2026,18:30:00,6647.25,6649.50,6645.50,6646.00,2828
3/23/2026,18:45:00,6646.50,6648.25,6642.50,6647.25,3969
3/23/2026,19:00:00,6647.25,6647.75,6638.00,6645.25,6807
3/23/2026,19:15:00,6645.00,6645.25,6625.00,6625.25,10835
3/23/2026,19:30:00,6625.25,6631.75,6607.75,6629.25,15888
3/23/2026,19:45:00,6629.25,6632.00,6597.75,6614.00,16529
3/23/2026,20:00:00,6614.00,6618.75,6610.50,6613.00,8393
3/23/2026,20:15:00,6613.00,6613.75,6597.00,6602.25,12165
3/23/2026,20:30:00,6602.50,6610.25,6596.50,6607.25,8785
3/23/2026,20:45:00,6607.25,6607.25,6592.00,6593.50,8038
3/23/2026,21:00:00,6593.50,6599.25,6591.00,6599.00,6835
3/23/2026,21:15:00,6598.75,6599.75,6590.00,6594.75,6335
3/23/2026,21:30:00,6594.50,6607.25,6594.00,6603.25,7327
3/23/2026,21:45:00,6603.00,6605.25,6599.50,6604.50,3950
3/23/2026,22:00:00,6604.50,6607.00,6595.75,6596.50,4536
3/23/2026,22:15:00,6596.75,6598.50,6592.50,6596.00,3434
3/23/2026,22:30:00,6596.00,6602.75,6596.00,6601.50,3430
3/23/2026,22:45:00,6601.00,6601.75,6592.25,6600.00,5257
3/23/2026,23:00:00,6599.75,6603.25,6597.25,6603.25,2580
3/23/2026,23:15:00,6602.75,6608.75,6602.75,6606.00,3647
3/23/2026,23:30:00,6606.25,6606.25,6597.75,6598.25,2822
3/23/2026,23:45:00,6598.25,6599.50,6594.25,6595.00,2434
3/24/2026,00:00:00,6595.25,6601.00,6595.00,6598.00,2598
3/24/2026,00:15:00,6598.25,6599.00,6586.25,6592.50,5346
3/24/2026,00:30:00,6592.50,6609.75,6583.00,6583.00,10292
3/24/2026,00:45:00,6583.00,6599.25,6582.50,6596.00,4778
3/24/2026,01:00:00,6595.75,6601.50,6594.50,6597.75,2633
3/24/2026,01:15:00,6597.75,6605.75,6597.25,6604.50,3586
3/24/2026,01:30:00,6604.75,6616.75,6603.25,6612.50,5685
3/24/2026,01:45:00,6612.25,6620.75,6612.25,6618.75,4552
3/24/2026,02:00:00,6619.00,6629.50,6616.00,6624.50,5747
3/24/2026,02:15:00,6624.50,6652.50,6623.00,6648.50,13625
3/24/2026,02:30:00,6648.50,6653.50,6640.50,6643.75,9699
3/24/2026,02:45:00,6643.75,6645.75,6636.00,6642.75,6480
3/24/2026,03:00:00,6642.00,6647.00,6637.50,6645.25,5205
3/24/2026,03:15:00,6645.00,6652.00,6640.50,6647.00,9024
